# Version 1.00
#
freq[Hz],re:Trc1_S11[U],im:Trc1_S11[U],Trc2_S12[dB],Trc3_S21[dB],Trc4_S11[dB],Trc5_b2d1/a1d1sam[dB],Trc6_S12[dB],Trc7_S22[dB],
1.146262823644358E+010,-6.295422610685404E-003,-1.525153623461170E-002,-8.184548562807937E+001,-1.163186127145621E+001,-3.565045346608576E+001,-6.030419582776179E+000,-8.184548562807937E+001,-2.835727460206169E+001,
1.146384953590620E+010,-7.982450182488974E-003,-1.575835719149540E-002,-8.524222579670690E+001,-1.689465616330994E+001,-3.505782309399603E+001,-6.090074053059261E+000,-8.524222579670690E+001,-2.827445799571277E+001,
1.146507083536883E+010,-9.629635500360024E-003,-1.444753482086523E-002,-8.570399220720013E+001,-1.612560915900494E+001,-3.520768659594587E+001,-6.165770891612184E+000,-8.570399220720013E+001,-2.951851171222846E+001,
1.146629213483146E+010,-1.204512926069856E-002,-1.420833274626702E-002,-9.048981837848470E+001,-1.556155593766993E+001,-3.459718264761973E+001,-6.172606599187900E+000,-9.048981837848470E+001,-3.196932124377990E+001,
1.146751343429409E+010,-1.307632298130853E-002,-1.387858699933540E-002,-9.666701204547057E+001,-1.357098828322248E+001,-3.439369675807310E+001,-6.211371807804150E+000,-9.666701204547057E+001,-3.346982673803299E+001,
1.146873473375672E+010,-1.481297118983559E-002,-1.201030269483236E-002,-9.359946457865446E+001,-1.904293987640090E+001,-3.439290748522734E+001,-6.316785592528618E+000,-9.359946457865446E+001,-3.357383754597266E+001,
1.146995603321935E+010,-1.643698304591001E-002,-1.152271437344006E-002,-8.194999449044890E+001,-9.476743202526238E+000,-3.394751687218112E+001,-6.314095362419269E+000,-8.194999449044890E+001,-3.126346122224164E+001,
1.147117733268197E+010,-1.723675478494882E-002,-1.021770337178550E-002,-8.308129793060112E+001,-1.356814863151131E+001,-3.396306686469754E+001,-6.305105093380169E+000,-8.308129793060112E+001,-3.024032882048265E+001,
1.147239863214460E+010,-1.921882155685866E-002,-9.341963650358991E-003,-8.148974389317441E+001,-1.615617778546059E+001,-3.340430435967149E+001,-6.406648926439273E+000,-8.148974389317441E+001,-2.807104081560350E+001,
1.147361993160723E+010,-2.056751937031122E-002,-8.482244555723207E-003,-7.691130942811614E+001,-1.607965805823011E+001,-3.305419959508289E+001,-6.391164580512677E+000,-7.691130942811614E+001,-2.809482610835109E+001,
1.147484123106986E+010,-2.137243162691457E-002,-6.813994197056000E-003,-7.480561439038769E+001,-1.847057952241445E+001,-3.298249571394269E+001,-6.436025765584083E+000,-7.480561439038769E+001,-2.694521906052105E+001,
1.147606253053249E+010,-2.275297188160157E-002,-5.980480190406023E-003,-8.481278997166753E+001,-2.351153344083799E+001,-3.256910722348356E+001,-6.546064486743861E+000,-8.481278997166753E+001,-2.581548670607671E+001,
1.147728382999512E+010,-2.350680923823969E-002,-4.648648707929309E-003,-8.232417003610880E+001,-3.057946444372479E+001,-3.240951927416646E+001,-6.547501330659537E+000,-8.232417003610880E+001,-2.668496870768117E+001,
1.147850512945774E+010,-2.456780776335419E-002,-2.635981583711641E-003,-8.872839298911694E+001,-2.508669618186297E+001,-3.214296137112890E+001,-6.600118318489083E+000,-8.872839298911694E+001,-2.791823332618044E+001,
1.147972642892037E+010,-2.530125768408078E-002,-1.531309946217530E-003,-7.804680237235249E+001,-1.648489980559415E+001,-3.192127847747440E+001,-6.610067496621751E+000,-7.804680237235249E+001,-2.869564794332391E+001,
1.148094772838300E+010,-2.664108118047349E-002,2.961976429809793E-004,-7.914621286428842E+001,-2.060274707468987E+001,-3.148842627611426E+001,-6.572066822979580E+000,-7.914621286428842E+001,-2.981571296322246E+001,
1.148216902784563E+010,-2.712680559096053E-002,1.410208660202624E-003,-8.336607896422495E+001,-1.653143151291765E+001,-3.132030582256789E+001,-6.613133664118896E+000,-8.336607896422495E+001,-3.057963017488864E+001,
1.148339032730826E+010,-2.756072498474431E-002,2.856255518985947E-003,-7.910292426394416E+001,-1.915363975067353E+001,-3.114779180845529E+001,-6.688075660771406E+000,-7.910292426394416E+001,-3.316654336625816E+001,
1.148461162677088E+010,-2.814882243697129E-002,5.041909224909501E-003,-9.592146659337982E+001,-2.185756807577557E+001,-3.087365079890254E+001,-6.697227227199236E+000,-9.592146659337982E+001,-3.398198532131202E+001,
1.148583292623351E+010,-2.870870716843578E-002,6.761143390594892E-003,-8.717356106790558E+001,-1.863404517881753E+001,-3.060529207749170E+001,-6.737071365635672E+000,-8.717356106790558E+001,-3.310978915337587E+001,
1.148705422569614E+010,-2.958844261064818E-002,8.204577341069415E-003,-8.321688340776642E+001,-2.211198967800053E+001,-3.025584560224666E+001,-6.777162616065114E+000,-8.321688340776642E+001,-3.026836020473974E+001,
1.148827552515877E+010,-2.890070572950951E-002,9.690147836018187E-003,-7.692236710139332E+001,-2.045809233083364E+001,-3.031914282467611E+001,-6.761746830393967E+000,-7.692236710139332E+001,-2.960757115714331E+001,
1.148949682462140E+010,-2.925227803259536E-002,1.195403029913071E-002,-8.506325261977513E+001,-1.605924407368492E+001,-3.000610782203694E+001,-6.817560771338919E+000,-8.506325261977513E+001,-2.809419809650577E+001,
1.149071812408403E+010,-2.893740296135702E-002,1.340339379179256E-002,-7.605721579685704E+001,-1.395430430815520E+001,-2.992668689347488E+001,-6.754501449925295E+000,-7.605721579685704E+001,-2.720986317308140E+001,
1.149193942354665E+010,-2.903187441084439E-002,1.534810682918377E-002,-9.546289563448190E+001,-1.232265136050063E+001,-2.967214436418047E+001,-6.738205807018442E+000,-9.546289563448190E+001,-2.655987540613263E+001,
1.149316072300928E+010,-2.917311823676842E-002,1.674649891337604E-002,-7.856418602645297E+001,-1.208008380451142E+001,-2.946339280063389E+001,-6.757205233636578E+000,-7.856418602645297E+001,-2.693950296589098E+001,
1.149438202247191E+010,-2.866602343957404E-002,1.840111020037413E-002,-9.262915878983105E+001,-1.281694050469753E+001,-2.935414078809032E+001,-6.750940520011339E+000,-9.262915878983105E+001,-2.638497299099234E+001,
1.149560332193454E+010,-2.842657718664809E-002,1.991491073213278E-002,-9.897173710560257E+001,-2.316489749231661E+001,-2.919130477176262E+001,-6.799920625073734E+000,-9.897173710560257E+001,-2.728964186925120E+001,
1.149682462139717E+010,-2.810756072367820E-002,2.140032995151905E-002,-8.777367955082328E+001,-2.313200838176389E+001,-2.903782250763999E+001,-6.710933207046050E+000,-8.777367955082328E+001,-2.852721326633147E+001,
1.149804592085980E+010,-2.748762270427216E-002,2.356291408012838E-002,-8.442526277170585E+001,-1.744327608762379E+001,-2.882470087096733E+001,-6.783808236953720E+000,-8.442526277170585E+001,-3.037170695414603E+001,
1.149926722032242E+010,-2.665744092858644E-002,2.503963402644570E-002,-8.480228518829523E+001,-2.873805167741831E+001,-2.873672951240693E+001,-6.741290171961739E+000,-8.480228518829523E+001,-3.076841731209011E+001,
1.150048851978505E+010,-2.628446743473557E-002,2.589148645589656E-002,-8.817269330556184E+001,-9.519636750040524E+000,-2.866064564106089E+001,-6.726605545914953E+000,-8.817269330556184E+001,-3.266957237293903E+001,
1.150170981924768E+010,-2.511991425798027E-002,2.787116712898472E-002,-8.231383058021079E+001,-1.394511500142208E+001,-2.851455321991396E+001,-6.706330330451769E+000,-8.231383058021079E+001,-3.066646813810624E+001,
1.150293111871031E+010,-2.433876218791610E-002,2.936827060703720E-002,-7.890281717684675E+001,-1.799469967267444E+001,-2.837175613356392E+001,-6.730716416672149E+000,-7.890281717684675E+001,-2.922489573627249E+001,
1.150415241817294E+010,-2.271170118329818E-002,3.056125965439325E-002,-8.601337853862867E+001,-1.889176174362610E+001,-2.838688321233936E+001,-6.724240797044844E+000,-8.601337853862867E+001,-2.800218223297646E+001,
1.150537371763557E+010,-2.226644067846143E-002,3.162079983480663E-002,-9.518781314532350E+001,-1.780823346425975E+001,-2.825164402349853E+001,-6.676615918768053E+000,-9.518781314532350E+001,-2.710695367300201E+001,
1.150659501709819E+010,-2.108841583811366E-002,3.336220825476501E-002,-8.327538574639894E+001,-2.187324618920266E+001,-2.807499947763962E+001,-6.619322762514368E+000,-8.327538574639894E+001,-2.578578358396783E+001,
1.150781631656082E+010,-1.966499873969345E-002,3.388992300233035E-002,-8.546966393940923E+001,-1.530772403234750E+001,-2.813823989665030E+001,-6.605251217472320E+000,-8.546966393940923E+001,-2.517471626272146E+001,
1.150903761602345E+010,-1.878337039086316E-002,3.509517142563148E-002,-9.322465317033159E+001,-1.873554152631133E+001,-2.800111577121210E+001,-6.579129340075826E+000,-9.322465317033159E+001,-2.488307982935981E+001,
1.151025891548608E+010,-1.722315459635317E-002,3.645740700860889E-002,-7.841927385638984E+001,-1.484456617134680E+001,-2.788938335532076E+001,-6.544855044497493E+000,-7.841927385638984E+001,-2.549755234531688E+001,
1.151148021494871E+010,-1.577816065438866E-002,3.733347664982616E-002,-8.293792366109183E+001,-1.867408648294305E+001,-2.784431476530725E+001,-6.450893539061709E+000,-8.293792366109183E+001,-2.603930238587398E+001,
1.151270151441133E+010,-1.457111718828691E-002,3.790150522032860E-002,-9.485449386091464E+001,-2.436523558729955E+001,-2.782821076007569E+001,-6.427069944022775E+000,-9.485449386091464E+001,-2.601739291737976E+001,
1.151392281387396E+010,-1.275982634903194E-002,3.881531243781328E-002,-7.995531381007552E+001,-1.285345270933969E+001,-2.777428756214264E+001,-6.309023321281031E+000,-7.995531381007552E+001,-2.690674310108770E+001,
1.151514411333659E+010,-1.223271586030586E-002,3.962005000676148E-002,-8.103990509775016E+001,-1.185478519005596E+001,-2.764626184439235E+001,-6.290923287901611E+000,-8.103990509775016E+001,-2.771329325518567E+001,
1.151636541279922E+010,-1.056142449583579E-002,4.029285047772843E-002,-8.435746977895437E+001,-2.033601985365244E+001,-2.760686131320331E+001,-6.229201067387828E+000,-8.435746977895437E+001,-2.836852379298850E+001,
1.151758671226185E+010,-8.296165820094814E-003,4.103475386227047E-002,-8.394412652796468E+001,-1.600337437406477E+001,-2.756298015356472E+001,-6.276573493911839E+000,-8.394412652796468E+001,-2.917312236909534E+001,
1.151880801172448E+010,-6.756317576795469E-003,4.051621996261943E-002,-7.925937865493374E+001,-2.685148405260948E+001,-2.772830368286267E+001,-6.245504518867699E+000,-7.925937865493374E+001,-2.807148677008493E+001,
1.152002931118710E+010,-5.324765832784998E-003,4.122820530337974E-002,-8.966224405630037E+001,-1.699489367327637E+001,-2.762426595201095E+001,-6.143721973559989E+000,-8.966224405630037E+001,-2.771664365843333E+001,
1.152125061064973E+010,-3.682152672392783E-003,4.189812152499151E-002,-7.968271897876714E+001,-1.568778542028951E+001,-2.752269506921783E+001,-6.083999452900057E+000,-7.968271897876714E+001,-2.685119263009151E+001,
1.152247191011236E+010,-2.422279661641899E-003,4.159868260151652E-002,-8.103298350740026E+001,-1.238214277959508E+001,-2.760370774287316E+001,-5.992897502662397E+000,-8.103298350740026E+001,-2.543993020696810E+001,
1.152369320957499E+010,-2.279094172198483E-004,4.155366293393365E-002,-7.795305568303648E+001,-1.161641614046100E+001,-2.762768310489907E+001,-6.099307588020737E+000,-7.795305568303648E+001,-2.476270284302731E+001,
1.152491450903762E+010,1.206916191159482E-003,4.162929061786151E-002,-8.807655734594636E+001,-2.073289848242800E+001,-2.760837092529982E+001,-6.030203822818788E+000,-8.807655734594636E+001,-2.413952263246900E+001,
1.152613580850024E+010,2.707074235767965E-003,4.079928151343756E-002,-7.938344698472477E+001,-1.040343944103092E+001,-2.776787202568853E+001,-5.912856648994145E+000,-7.938344698472477E+001,-2.412355970331363E+001,
1.152735710796287E+010,4.378843178585893E-003,4.080289249630963E-002,-8.084433804504236E+001,-1.166096771534754E+001,-2.773644939991667E+001,-5.910807305288786E+000,-8.084433804504236E+001,-2.450183574443376E+001,
1.152857840742550E+010,5.362616134112690E-003,4.018827369829565E-002,-8.228474885192620E+001,-1.371112372353699E+001,-2.784136494460433E+001,-5.862958336245147E+000,-8.228474885192620E+001,-2.476902056614584E+001,
1.152979970688813E+010,7.916898530120432E-003,4.008890031964463E-002,-8.426179193659665E+001,-1.738531409130174E+001,-2.777336268622164E+001,-5.923667919742210E+000,-8.426179193659665E+001,-2.467661305700651E+001,
1.153102100635076E+010,9.295982622787158E-003,3.916361498811286E-002,-8.521663312387862E+001,-1.745701563458468E+001,-2.790430291425570E+001,-5.838503844797368E+000,-8.521663312387862E+001,-2.560140227890179E+001,
1.153224230581339E+010,1.047676592224430E-002,3.872416128371793E-002,-8.898868451230594E+001,-1.559291236069976E+001,-2.793356703240042E+001,-5.860212611506491E+000,-8.898868451230594E+001,-2.561982661064358E+001,
1.153346360527601E+010,1.156180880038048E-002,3.822178978694464E-002,-9.394560056531513E+001,-1.675195787906552E+001,-2.797353513781369E+001,-5.813939944061274E+000,-9.394560056531513E+001,-2.671173846929838E+001,
1.153468490473864E+010,1.335134402307314E-002,3.739071748203474E-002,-8.509646558894910E+001,-2.092376543777715E+001,-2.802354473272812E+001,-5.784535283125570E+000,-8.509646558894910E+001,-2.591619602048897E+001,
1.153590620420127E+010,1.441433205060014E-002,3.637081717393212E-002,-8.277436958778534E+001,-1.751934865973858E+001,-2.815135649279366E+001,-5.824075184494943E+000,-8.277436958778534E+001,-2.555277366433668E+001,
1.153712750366390E+010,1.611011059642778E-002,3.550148674837172E-002,-8.856075747803548E+001,-1.082655745656606E+001,-2.818187492430787E+001,-5.882867363629860E+000,-8.856075747803548E+001,-2.555531106432106E+001,
1.153834880312653E+010,1.705950645983403E-002,3.453960649250995E-002,-8.586521350925190E+001,-1.858392762059262E+001,-2.828562828015202E+001,-5.846565672939240E+000,-8.586521350925190E+001,-2.483109655372731E+001,
1.153957010258916E+010,1.840183391980567E-002,3.284037309798238E-002,-8.204531914562431E+001,-1.473184587073293E+001,-2.848594109149953E+001,-5.829203128526721E+000,-8.204531914562431E+001,-2.426950036097654E+001,
1.154079140205178E+010,1.883516357078751E-002,3.204364513070821E-002,-8.551308871698544E+001,-2.843666655272313E+001,-2.859630695668320E+001,-5.916452011288278E+000,-8.551308871698544E+001,-2.389213888401412E+001,
1.154201270151441E+010,2.053859394598138E-002,3.072582496613418E-002,-8.611398067434956E+001,-9.830072428030414E+000,-2.864577864204776E+001,-5.932123415364154E+000,-8.611398067434956E+001,-2.369918284701240E+001,
1.154323400097704E+010,2.091542789386792E-002,2.924998128804924E-002,-7.692836378934851E+001,-2.247566854727550E+001,-2.888395923261124E+001,-5.880862275604342E+000,-7.692836378934851E+001,-2.359293643979355E+001,
1.154445530043967E+010,2.137836175473027E-002,2.885219151904336E-002,-7.895622852246845E+001,-1.067054213531804E+001,-2.889584275725045E+001,-5.881575383443291E+000,-7.895622852246845E+001,-2.396296231341873E+001,
1.154567659990230E+010,2.265505180018696E-002,2.716676636492640E-002,-6.999033037585704E+001,-1.656185052435193E+001,-2.902643911941196E+001,-6.018142687104132E+000,-6.999033037585704E+001,-2.335055970835057E+001,
1.154689789936493E+010,2.304834354055434E-002,2.577388637837037E-002,-7.856439781510655E+001,-2.170464816597912E+001,-2.922443386973952E+001,-6.006161758233614E+000,-7.856439781510655E+001,-2.367138354214169E+001,
1.154811919882755E+010,2.401201379102724E-002,2.415934601982874E-002,-9.210970094648246E+001,-2.150042630263172E+001,-2.935448121062190E+001,-6.140955815134425E+000,-9.210970094648246E+001,-2.411223016847452E+001,
1.154934049829018E+010,2.421318132474955E-002,2.242467072028838E-002,-8.723425115880862E+001,-1.345107436495672E+001,-2.962914693968293E+001,-6.109616266182251E+000,-8.723425115880862E+001,-2.460423787087002E+001,
1.155056179775281E+010,2.582428381385048E-002,2.080623412621531E-002,-8.571532198692822E+001,-1.084487165278652E+001,-2.958689043718931E+001,-6.145247336375848E+000,-8.571532198692822E+001,-2.486415184588152E+001,
1.155178309721544E+010,2.450552995786257E-002,1.961050147532125E-002,-7.888341195197363E+001,-1.615560289096736E+001,-3.006522869869729E+001,-6.215708728869354E+000,-7.888341195197363E+001,-2.505412161902325E+001,
1.155300439667807E+010,2.505872907100590E-002,1.815788381751801E-002,-8.736929947011628E+001,-1.450750418043923E+001,-3.018793800410706E+001,-6.248757322533304E+000,-8.736929947011628E+001,-2.469519794060429E+001,
1.155422569614069E+010,2.528835254839896E-002,1.642250296283135E-002,-7.851429376196371E+001,-1.590249764210563E+001,-3.041340869971577E+001,-6.281158814645470E+000,-7.851429376196371E+001,-2.510916339638609E+001,
1.155544699560332E+010,2.541372622463447E-002,1.524074247529046E-002,-8.326019126068121E+001,-1.576089895258128E+001,-3.056437371573204E+001,-6.253022178792123E+000,-8.326019126068121E+001,-2.469602620161126E+001,
1.155666829506595E+010,2.556299766285334E-002,1.344061126439956E-002,-8.631778136213998E+001,-1.523091216174637E+001,-3.078773089561065E+001,-6.383570960446824E+000,-8.631778136213998E+001,-2.418983488084339E+001,
1.155788959452858E+010,2.549786124738544E-002,1.169913172282953E-002,-7.879328964829331E+001,-2.268109384101432E+001,-3.104019412011739E+001,-6.425525682628279E+000,-7.879328964829331E+001,-2.375660749787270E+001,
1.155911089399121E+010,2.559067898777499E-002,1.070995720589597E-002,-8.748870219166527E+001,-1.454436662941342E+001,-3.113742821992597E+001,-6.505704974108844E+000,-8.748870219166527E+001,-2.348352773696314E+001,
1.156033219345384E+010,2.465479289329711E-002,9.528119186956827E-003,-8.038365281204138E+001,-2.338041313350291E+001,-3.155744148489355E+001,-6.508227605122264E+000,-8.038365281204138E+001,-2.334433369034898E+001,
1.156155349291646E+010,2.486056628923578E-002,8.041616666314404E-003,-7.769998375248380E+001,-1.833817854201756E+001,-3.165760329398649E+001,-6.555769750742069E+000,-7.769998375248380E+001,-2.325834500150955E+001,
1.156277479237909E+010,2.349983606515204E-002,6.499227315945457E-003,-9.355194312760740E+001,-1.833520574098695E+001,-3.225861107399499E+001,-6.600972134752294E+000,-9.355194312760740E+001,-2.382223339269600E+001,
1.156399609184172E+010,2.340231013999476E-002,5.035518061278620E-003,-8.166726049532699E+001,-1.886260823958628E+001,-3.241826762103824E+001,-6.668790716419806E+000,-8.166726049532699E+001,-2.374070077618154E+001,
1.156521739130435E+010,2.275758656024689E-002,2.896597235369530E-003,-8.115616391229671E+001,-2.050775430384476E+001,-3.278768262537714E+001,-6.662587835804583E+000,-8.115616391229671E+001,-2.390520545550868E+001,
1.156643869076698E+010,2.206478819758300E-002,1.975396257073087E-003,-8.398795269384652E+001,-3.464000941452821E+001,-3.309133436360196E+001,-6.634416775101801E+000,-8.398795269384652E+001,-2.429895883532601E+001,
1.156765999022961E+010,2.108221626587828E-002,7.427373926502467E-004,-7.915404700466966E+001,-1.316297796765897E+001,-3.351628764344342E+001,-6.673934842318833E+000,-7.915404700466966E+001,-2.526175511327446E+001,
1.156888128969223E+010,1.980408836188160E-002,-3.615192600450704E-004,-8.160324101488089E+001,-1.417671141622763E+001,-3.406345590336114E+001,-6.751359455077377E+000,-8.160324101488089E+001,-2.576316777156768E+001,
1.157010258915486E+010,1.901423769863084E-002,-1.810219273340246E-003,-8.326609633245046E+001,-1.858881647622752E+001,-3.437923588208928E+001,-6.784631270025867E+000,-8.326609633245046E+001,-2.577860988860456E+001,
1.157132388861749E+010,1.578529472926509E-002,-3.623928404517317E-003,-7.996543015122059E+001,-1.557012064515212E+001,-3.581187823515386E+001,-6.754196565963514E+000,-7.996543015122059E+001,-2.589995067798457E+001,
1.157254518808012E+010,1.510936053079998E-002,-4.656074354654823E-003,-7.793983844884313E+001,-2.431142711021162E+001,-3.602108975479659E+001,-6.713517178387318E+000,-7.793983844884313E+001,-2.569145676538444E+001,
1.157376648754275E+010,1.406400868736401E-002,-5.192908560012507E-003,-7.773120801944548E+001,-1.673254806751890E+001,-3.648275876079831E+001,-6.699716541190576E+000,-7.773120801944548E+001,-2.553894292890190E+001,
1.157498778700537E+010,1.284165930483651E-002,-6.086076604271921E-003,-8.792401576130072E+001,-2.317282149854500E+001,-3.694759277652207E+001,-6.684576146455882E+000,-8.792401576130072E+001,-2.462390598846315E+001,
1.157620908646800E+010,1.208646996909722E-002,-7.042971969821030E-003,-1.025897197783110E+002,-1.695938653230319E+001,-3.708439776911035E+001,-6.698360597457647E+000,-1.025897197783110E+002,-2.424965426746029E+001,
1.157743038593063E+010,1.041064484125165E-002,-7.692819020339328E-003,-8.002450032896736E+001,-1.785096980030462E+001,-3.775827081091718E+001,-6.651515936663960E+000,-8.002450032896736E+001,-2.401930600121025E+001,
1.157865168539326E+010,9.791500860633923E-003,-7.684100702837192E-003,-8.759815405178499E+001,-1.884059903622788E+001,-3.809895615800492E+001,-6.647033307442084E+000,-8.759815405178499E+001,-2.378712629854514E+001,
1.157987298485589E+010,8.487787784462396E-003,-8.461472870473972E-003,-7.994994217675196E+001,-1.937129126411164E+001,-3.842727431694397E+001,-6.721054379310371E+000,-7.994994217675196E+001,-2.410774179411671E+001,
1.158109428431852E+010,7.088824549750149E-003,-8.913844587074817E-003,-9.133625276115579E+001,-1.449854002887464E+001,-3.887033040167400E+001,-6.661665752470926E+000,-9.133625276115579E+001,-2.418418303937100E+001,
1.158231558378114E+010,5.712858553409949E-003,-9.411463551096949E-003,-8.257673228631589E+001,-2.878032296990305E+001,-3.916452953167487E+001,-6.645367345705648E+000,-8.257673228631589E+001,-2.467331415404214E+001,
1.158353688324377E+010,4.671658900783233E-003,-1.016621825028614E-002,-7.677826459663345E+001,-2.325035977387146E+001,-3.902477575972967E+001,-6.588126442946773E+000,-7.677826459663345E+001,-2.580408694098249E+001,
1.158475818270640E+010,2.991533377732286E-003,-1.030234167559866E-002,-8.364725988821959E+001,-2.195119892171223E+001,-3.938971783648244E+001,-6.560210471804854E+000,-8.364725988821959E+001,-2.628699008944881E+001,
1.158597948216903E+010,2.048855219791718E-003,-9.648359098432790E-003,-8.104782777902619E+001,-1.858051862833511E+001,-4.011937863095135E+001,-6.503120435845722E+000,-8.104782777902619E+001,-2.697432022496808E+001,
1.158720078163166E+010,8.944671367106418E-005,-9.980761634405195E-003,-8.753935525586117E+001,-1.368832968928957E+001,-4.001637753314149E+001,-6.521169124457505E+000,-8.753935525586117E+001,-2.821106295391458E+001,
1.158842208109428E+010,-8.998276614082715E-004,-9.615115663693391E-003,-8.338452542831030E+001,-3.424965922836761E+001,-4.030303941368600E+001,-6.493815925151305E+000,-8.338452542831030E+001,-2.884659073324373E+001,
1.158964338055691E+010,-2.683718039777879E-003,-1.016063086462955E-002,-8.119185896731277E+001,-2.129029463429720E+001,-3.956870605221286E+001,-6.426798521410469E+000,-8.119185896731277E+001,-2.898514597111980E+001,
1.159086468001954E+010,-4.099050935167893E-003,-9.505510912101618E-003,-8.932133951976826E+001,-2.030413388658451E+001,-3.969979630769981E+001,-6.432266396906845E+000,-8.932133951976826E+001,-2.751309640922853E+001,
1.159208597948217E+010,-5.836411170579117E-003,-8.933515091713268E-003,-8.375914717955077E+001,-1.407789035326928E+001,-3.943585388495754E+001,-6.371519541061891E+000,-8.375914717955077E+001,-2.745680795032268E+001,
1.159330727894480E+010,-6.675061115247214E-003,-8.296193119726864E-003,-8.261825007728928E+001,-3.155322427690232E+001,-3.945451055823843E+001,-6.372228009080682E+000,-8.261825007728928E+001,-2.641746956297246E+001,
1.159452857840743E+010,-8.159412084316971E-003,-8.080028284123148E-003,-7.729718178805543E+001,-2.224682150022267E+001,-3.879877500315175E+001,-6.383085921474905E+000,-7.729718178805543E+001,-2.584681786725732E+001,
1.159574987787005E+010,-9.840436241330360E-003,-7.122139981187296E-003,-8.158712002717086E+001,-1.448304209285010E+001,-3.831034110231169E+001,-6.397956433218087E+000,-8.158712002717086E+001,-2.576670083899674E+001,
1.159697117733268E+010,-1.080793596081777E-002,-6.600885204784909E-003,-7.733639741134033E+001,-1.238183399107667E+001,-3.794841219816260E+001,-6.342429657022573E+000,-7.733639741134033E+001,-2.597847264232063E+001,
1.159819247679531E+010,-1.287497309518707E-002,-6.296987471427986E-003,-8.313052676477591E+001,-2.646192386337280E+001,-3.687363652757145E+001,-6.417779437123895E+000,-8.313052676477591E+001,-2.634955648934721E+001,
1.159941377625794E+010,-1.406067725852568E-002,-4.946688383775341E-003,-8.884341688612769E+001,-1.195168363705644E+001,-3.653309950330849E+001,-6.412558597483596E+000,-8.884341688612769E+001,-2.800498085387826E+001,
1.160063507572057E+010,-1.553152176074539E-002,-4.070089599144380E-003,-8.327834746432357E+001,-1.857711223962849E+001,-3.588727535867023E+001,-6.374982992782530E+000,-8.327834746432357E+001,-2.895421928563732E+001,
1.160185637518320E+010,-1.639299448508285E-002,-3.629970557984715E-003,-8.093992876701446E+001,-1.600359211474039E+001,-3.549894210266843E+001,-6.456906691766477E+000,-8.093992876701446E+001,-2.950231499913401E+001,
1.160307767464582E+010,-1.742646856370573E-002,-2.133552280011451E-003,-8.668525654996286E+001,-1.204817951822602E+001,-3.511119666394621E+001,-6.489109869562467E+000,-8.668525654996286E+001,-3.168262403012250E+001,
1.160429897410845E+010,-1.855018067720167E-002,-1.327282197198447E-003,-8.774311668655152E+001,-1.639431498295627E+001,-3.461085999627067E+001,-6.512247880174733E+000,-8.774311668655152E+001,-3.397305665097634E+001,
1.160552027357108E+010,-1.999210811836722E-002,3.383516622184016E-004,-8.090688128552928E+001,-2.392060789042355E+001,-3.398158438949518E+001,-6.602248817279049E+000,-8.090688128552928E+001,-3.468029337240188E+001,
1.160674157303371E+010,-2.062598643700374E-002,1.216849496854577E-003,-8.454392128632230E+001,-2.542512348054999E+001,-3.369661597636210E+001,-6.684437863282347E+000,-8.454392128632230E+001,-3.290521778848689E+001,
1.160796287249634E+010,-2.090735637540032E-002,2.493937902153373E-003,-7.875614116657403E+001,-2.321114369200168E+001,-3.353265750637608E+001,-6.786098155779438E+000,-7.875614116657403E+001,-3.070456000574599E+001,
1.160918417195897E+010,-2.186312918144120E-002,3.738475397487915E-003,-8.421523278901786E+001,-1.394578115669012E+001,-3.308059070187172E+001,-6.862420678633044E+000,-8.421523278901786E+001,-2.994117656243539E+001,
1.161040547142159E+010,-2.273123846076260E-002,5.184592133000060E-003,-8.093128308929371E+001,-1.314844834663820E+001,-3.264729182353347E+001,-6.896887552513252E+000,-8.093128308929371E+001,-2.904337073660036E+001,
1.161162677088422E+010,-2.264333962314408E-002,7.162088099642373E-003,-7.955460276909012E+001,-1.201395158589008E+001,-3.248708317647584E+001,-7.114622679621253E+000,-7.955460276909012E+001,-2.834795617719124E+001,
1.161284807034685E+010,-2.373038411562035E-002,8.268085827557087E-003,-9.094194906438112E+001,-2.185212027351635E+001,-3.199631890010083E+001,-7.220041804665015E+000,-9.094194906438112E+001,-2.870434781793848E+001,
1.161406936980948E+010,-2.415461676944888E-002,9.540671640747830E-003,-8.890224428520052E+001,-1.636230272458759E+001,-3.171037409946742E+001,-7.388818309358060E+000,-8.890224428520052E+001,-2.937574441207947E+001,
1.161529066927211E+010,-2.404145215483510E-002,1.089349495211814E-002,-8.014159485709095E+001,-2.664334692644317E+001,-3.156979340260654E+001,-7.444352680375890E+000,-8.014159485709095E+001,-3.028511394340357E+001,
1.161651196873473E+010,-2.479020823628669E-002,1.275729141075174E-002,-7.537094030690410E+001,-2.519783588642385E+001,-3.109409707234259E+001,-7.604425185839576E+000,-7.537094030690410E+001,-3.263967016812158E+001,
1.161773326819736E+010,-2.511362322792700E-002,1.445956074210585E-002,-8.272995627419181E+001,-2.025058806686380E+001,-3.075838109008677E+001,-7.794161814427673E+000,-8.272995627419181E+001,-3.526855695244507E+001,
1.161895456765999E+010,-2.470144057330731E-002,1.610519304327149E-002,-9.193889805227069E+001,-2.276640422783114E+001,-3.060711229528240E+001,-7.897805411887784E+000,-9.193889805227069E+001,-4.140109432839343E+001,
